employee_id,department,years_of_service,performance_score,basic_salary,hra,other_allowances,overtime_hours,bonuses,tax_deductions,other_deductions,net_salary,is_anomaly,anomaly_type
EMP00824,Sales,26,59.3,55691.84,24077.64,9659.56,12.0,0.0,13469.79,4249.74,77974.84,0,Normal
EMP00591,Engineering,9,81.3,59796.26,20362.21,,1.6,6931.57,16563.75,2318.99,81202.74,0,Normal
EMP00530,Operations,20,53.9,30154.28,11656.24,5392.2,5.1,0.0,5574.86,732.45,42337.16,0,Normal
EMP01047,Engineering,8,50.4,63363.45,27550.36,13482.08,0.3,6583.52,15659.87,3423.51,92074.24,0,Normal
EMP00550,Operations,18,63.0,40751.63,20136.82,4897.79,4.4,0.0,9570.05,2040.14,55857.05,0,Normal
EMP00674,HR,18,48.0,48802.7,19434.17,8116.13,37.1,8985.31,10334.86,1604.31,90373.33,0,Normal
EMP00921,Operations,16,64.5,29060.24,8848.41,3304.54,13.8,0.0,7976.82,2198.95,34797.09,0,Normal
EMP00536,Management,29,90.2,66438.48,28458.71,16070.72,17.3,0.0,17026.27,4805.65,99911.48,0,Normal
EMP00011,Engineering,21,96.5,47646.54,19759.29,6088.78,8.7,2652.37,5677.12,1880.08,72475.95,0,Normal
EMP01089,Management,14,53.0,84844.28,33652.31,11927.74,8.5,0.0,14219.39,5155.05,117810.92,0,Normal
EMP00940,Finance,16,58.4,57384.74,28585.4,7448.35,7.0,6428.23,8348.58,4538.69,90725.32,0,Normal
EMP00244,Sales,16,76.5,24016.19,10976.31,3494.19,3.5,3861.34,5033.9,784.75,37317.41,0,Normal
EMP00060,Sales,29,77.6,56197.08,18106.68,8973.54,4.7,0.0,7594.16,2800.26,75359.06,0,Normal
EMP01076,Sales,12,77.7,59625.13,25844.06,13465.03,0.6,3274.61,11984.98,2425.18,88134.06,0,Normal
EMP00064,Sales,21,82.5,43679.48,21447.63,5707.48,16.1,0.0,7841.65,1204.16,68381.65,0,Normal
EMP01188,Finance,15,90.4,469136.59,187654.64,70370.49,0.5,70370.49,93827.32,23456.83,682447.14,1,salary_spike
EMP00278,Finance,26,56.1,54641.13,23819.38,,4.5,4713.6,13070.5,2998.81,75448.7,0,Normal
EMP00724,Operations,3,62.5,44317.91,14337.3,5609.45,3.9,5196.77,11923.52,2739.19,56419.09,0,Normal
EMP00603,Engineering,26,55.2,64040.1,21626.86,12351.79,11.9,0.0,15885.95,2921.15,86356.12,0,Normal
EMP00680,Operations,22,99.9,33819.18,11905.95,,3.4,0.0,4301.34,1363.86,49362.23,0,Normal
EMP01170,Engineering,5,72.1,48284.05,19313.62,7242.61,4.6,4828.41,-3846.82,-575.25,86173.01,1,negative_deduction
EMP00307,HR,6,99.4,20504.16,10174.89,3712.16,13.5,3893.06,2166.62,1010.86,37701.85,0,Normal
EMP00290,Finance,4,62.9,51381.34,24083.97,10775.85,2.2,0.0,15167.98,1954.51,70178.41,0,Normal
EMP00815,Operations,15,50.0,41724.96,15626.28,10111.92,5.6,5554.73,7634.4,2949.83,64624.22,0,Normal
EMP00598,Engineering,9,40.7,75426.58,26446.09,15469.37,10.2,0.0,17661.09,5289.99,101603.63,0,Normal
EMP00600,Engineering,6,79.2,86220.2,42378.62,19910.74,1.6,0.0,8786.51,3993.66,137022.69,0,Normal
EMP00271,Operations,12,88.8,48067.45,20485.6,7499.42,2.8,0.0,12097.65,2170.48,63046.11,0,Normal
EMP01004,Operations,19,53.5,32999.63,11294.0,6493.76,3.0,5851.33,6698.46,1417.98,49450.39,0,Normal
EMP00552,Operations,19,61.8,28945.64,11020.19,6504.89,19.3,0.0,6710.5,808.44,44189.13,0,Normal
EMP00309,Operations,7,92.5,23883.42,10951.0,3933.49,4.0,0.0,6153.68,1462.04,32047.82,0,Normal
EMP00293,Operations,20,63.5,26229.8,12347.86,6109.64,6.4,,5706.53,1366.37,41397.13,0,Normal
EMP00527,Sales,19,96.8,48101.33,15087.98,5843.94,2.1,0.0,9209.64,3046.67,57723.93,0,Normal
EMP00324,Sales,6,95.7,41114.94,18679.56,6548.51,1.9,0.0,6567.47,997.13,59510.77,0,Normal
EMP00084,Engineering,28,,63500.28,27184.16,,14.1,7328.38,9524.52,2031.52,103877.76,0,Normal
EMP00130,HR,17,59.5,37666.02,18018.46,8481.85,2.7,0.0,8504.27,2085.04,54530.44,0,Normal
EMP01111,Sales,6,67.8,60009.16,24003.66,9001.37,283.0,6000.92,12001.83,3000.46,243224.62,1,impossible_overtime
EMP00487,Engineering,14,85.7,56926.89,25089.95,12255.63,6.2,0.0,13134.81,1312.24,83134.3,0,Normal
EMP01102,Sales,2,44.2,47308.66,18923.46,7096.3,8.0,4730.87,-3096.15,-869.43,85573.02,1,negative_deduction
EMP00943,Finance,7,82.5,46490.41,20524.56,8520.3,1.6,3428.34,10315.71,2768.72,66576.54,0,Normal
EMP00261,Finance,24,88.1,51654.61,18181.44,9913.52,4.1,0.0,5275.69,3749.36,72709.99,0,Normal
EMP00768,Operations,9,64.8,23493.78,11256.69,3000.76,24.7,0.0,4660.58,688.29,37842.64,0,Normal
EMP00951,Finance,15,99.1,30165.46,10326.46,3984.83,3.2,0.0,8226.59,1010.36,36144.76,0,Normal
EMP00907,Operations,2,45.4,48119.72,16832.36,6698.26,8.7,0.0,5534.67,2110.01,67930.42,0,Normal
EMP01099,Operations,5,43.3,27754.14,13607.55,4312.17,2.5,0.0,5178.77,1604.86,39540.72,0,Normal
EMP00139,Sales,6,62.3,39775.4,16965.9,4875.3,12.7,5966.56,10169.55,1931.36,60218.01,0,Normal
EMP00954,Management,9,40.3,89157.05,38328.78,19773.24,2.6,0.0,24320.9,5096.31,120015.06,0,Normal
EMP00142,Sales,12,66.0,39470.1,13158.96,6916.25,1.4,0.0,6896.26,1864.8,51302.3,0,Normal
EMP00666,Engineering,4,94.3,77249.11,24163.62,12959.38,30.3,0.0,10869.5,6141.33,119304.86,0,Normal
EMP00845,Engineering,5,77.4,61166.89,29460.77,9327.38,1.3,0.0,12270.91,2958.5,85471.1,0,Normal
EMP00395,Sales,22,80.0,44104.07,17702.67,5041.28,11.7,0.0,13015.35,896.98,57773.36,0,Normal
EMP00140,Management,20,52.5,67724.28,29850.93,16606.77,10.8,6274.2,15015.44,1852.6,110445.22,0,Normal
EMP00742,Sales,4,,32912.42,10253.75,6470.37,0.5,6501.51,6280.79,2624.14,47387.4,0,Normal
EMP00866,Finance,27,62.3,45209.65,17024.13,5470.28,10.7,8239.8,5104.09,2956.81,72418.05,0,Normal
EMP00225,Sales,16,95.9,55506.84,23828.63,8541.47,3.2,9472.58,11798.87,3791.18,83424.68,0,Normal
EMP00614,Engineering,3,51.5,59736.06,23110.73,10261.08,6.1,0.0,10848.31,1813.38,83862.34,0,Normal
EMP00275,HR,26,60.1,37551.03,15243.16,6082.36,27.4,0.0,8690.2,1948.14,57884.13,0,Normal
EMP00356,Finance,16,91.7,69245.34,24249.74,13182.06,6.0,0.0,7379.14,4359.95,98833.1,0,Normal
EMP00888,Engineering,28,49.9,52974.14,23297.48,9871.15,4.6,0.0,7567.89,3075.42,77783.97,0,Normal
EMP00594,Sales,1,42.7,47277.28,20613.95,9212.42,9.9,0.0,9174.86,2223.68,70093.03,0,Normal
EMP00677,Engineering,3,91.5,56690.63,25674.52,12588.64,11.8,0.0,8528.8,4487.73,88208.66,0,Normal
EMP00590,Engineering,13,76.3,39438.02,18796.11,7922.15,5.3,0.0,10004.8,845.49,57265.57,0,Normal
EMP00890,Engineering,20,70.2,68942.54,26644.17,11772.7,3.6,3765.9,13001.38,3874.54,96576.2,0,Normal
EMP00744,HR,26,94.4,52402.47,18175.31,5669.15,10.8,2964.78,15532.9,1095.05,67889.51,0,Normal
EMP01041,HR,17,95.2,37381.46,13653.61,8237.36,8.5,0.0,6458.76,2147.07,53645.44,0,Normal
EMP00507,Management,15,52.8,79724.42,28542.07,11064.85,3.9,0.0,10685.35,2751.64,108809.27,0,Normal
EMP00597,Finance,24,64.4,53397.16,22244.47,10893.73,0.8,7469.82,10819.09,2295.34,81291.23,0,Normal
EMP00310,Sales,24,86.0,27191.41,13094.83,4265.14,5.1,0.0,4127.85,1023.49,40700.13,0,Normal
EMP00667,Engineering,12,92.2,69652.4,32384.79,10671.39,15.4,9005.19,9134.94,2218.03,120416.87,0,Normal
EMP01075,Management,13,41.3,99817.27,41409.95,11559.86,2.3,0.0,15040.43,4502.44,135396.52,0,Normal
EMP01173,Finance,17,81.4,51983.36,20793.34,7797.5,309.3,5198.34,10396.67,2599.17,223512.2,1,impossible_overtime
EMP00937,Engineering,1,46.2,32497.93,15367.84,6038.71,6.3,0.0,4052.26,1924.98,49846.65,0,Normal
EMP00868,Engineering,7,91.5,51885.44,22409.43,9458.11,8.2,4123.14,11643.4,1766.27,78455.14,0,Normal
EMP00412,Management,13,94.1,54553.14,20910.94,6714.67,3.2,0.0,11329.42,4131.92,68354.0,0,Normal
EMP00040,Sales,15,61.8,52523.66,24459.95,6450.29,0.6,0.0,11998.61,3401.85,68328.89,0,Normal
EMP00031,Finance,7,47.7,57500.81,20693.34,7632.15,1.8,0.0,14965.76,3418.23,68412.64,0,Normal
EMP00243,Management,14,96.7,81415.43,39775.09,13748.51,5.4,0.0,9719.66,3516.3,125824.73,0,Normal
EMP00463,Operations,6,97.1,26479.09,12821.15,5744.04,9.0,0.0,7652.38,1554.76,38071.31,0,Normal
EMP00137,HR,1,92.4,39458.68,15734.65,4909.4,3.0,0.0,10790.8,1698.18,48723.53,0,Normal
EMP01009,Engineering,20,,64521.86,23053.91,8374.6,2.8,8810.66,18241.34,5053.72,83159.67,0,Normal
EMP00959,Engineering,26,91.5,74346.65,29066.04,17836.72,10.8,7098.84,11516.96,5099.79,119259.1,0,Normal
EMP00004,Finance,20,64.5,55185.57,21989.52,10855.65,17.0,0.0,8533.45,3991.37,84301.12,0,Normal
EMP00714,Sales,2,93.0,46643.45,21809.62,5225.37,18.1,0.0,9369.93,3142.86,69080.46,0,Normal
EMP01110,Engineering,19,95.8,42702.99,17081.2,6405.45,8.6,184715.05,8540.6,2135.15,243671.87,1,bonus_abuse
EMP01053,Management,17,43.8,51724.23,24462.03,10642.58,1.4,0.0,9890.99,2973.9,74642.83,0,Normal
EMP00416,Sales,23,41.5,53124.84,18340.03,8567.35,0.8,5027.5,7878.48,3003.68,74576.0,0,Normal
EMP00847,Engineering,20,64.0,59207.56,24833.49,14735.41,6.0,8868.76,16817.28,4290.79,89867.58,0,Normal
EMP00766,Finance,19,47.3,62632.9,21373.5,12141.24,4.0,9420.48,10366.58,3359.15,94191.12,0,Normal
EMP00944,Operations,14,77.4,28631.79,10818.41,5388.47,0.5,0.0,6548.39,1164.95,37259.54,0,Normal
EMP00315,Operations,1,71.9,39758.03,17949.24,7041.72,12.0,0.0,5396.19,1349.24,62476.34,0,Normal
EMP00498,Engineering,5,75.3,33376.23,15771.21,3562.9,2.6,0.0,4547.3,2251.57,46725.02,0,Normal
EMP00320,Sales,25,41.8,41436.66,17739.99,5834.27,9.8,0.0,6386.84,2496.91,59934.16,0,Normal
EMP01189,Operations,23,53.5,172821.06,69128.42,25923.16,7.5,25923.16,34564.21,8641.05,262742.02,1,salary_spike
EMP00377,Operations,24,,30540.07,10887.51,5749.25,20.3,3748.15,6830.87,1549.3,48356.97,0,Normal
EMP00006,Engineering,21,85.8,62595.18,29614.75,11448.62,5.7,0.0,11959.8,1575.83,93467.85,0,Normal
EMP00101,Engineering,19,61.6,54014.19,22172.83,11682.55,0.5,0.0,11730.4,4106.78,72285.58,0,Normal
EMP01046,Finance,9,,46749.72,17347.13,9319.42,2.5,0.0,12586.14,2755.69,59170.14,0,Normal
EMP00788,Sales,16,46.5,54709.98,25074.22,9621.0,2.9,0.0,9180.01,2915.41,78797.21,0,Normal
EMP00630,Sales,6,96.5,38403.27,13422.4,7375.18,2.6,0.0,5222.84,1833.36,53080.73,0,Normal
EMP00835,HR,5,69.1,39983.02,18416.19,5419.24,8.2,,9198.47,1867.25,55826.42,0,Normal
EMP01213,Operations,5,52.9,0.0,15828.64,8485.33,0.0,,0.0,0.0,50789.87,1,ghost_employee
EMP00585,Finance,24,68.0,55400.72,27110.16,10382.49,1.5,0.0,13048.1,4259.38,76364.96,0,Normal
EMP00333,Engineering,12,83.3,43210.15,15742.93,10739.88,21.3,0.0,4882.75,3324.8,70113.94,0,Normal
EMP00228,Sales,24,82.2,38856.68,11840.37,6667.91,3.3,5276.14,9585.18,2468.31,51789.74,0,Normal
EMP00430,Engineering,29,85.9,66480.43,29419.2,9046.64,20.7,0.0,10020.49,3764.36,104062.78,0,Normal
EMP00544,Finance,8,58.8,39312.25,13966.22,4027.01,0.1,0.0,6477.84,1255.44,49609.06,0,Normal
EMP00661,Sales,19,64.0,41255.87,18197.64,6225.34,2.7,0.0,6005.03,2042.64,58675.47,0,Normal
EMP00406,Operations,1,69.3,34553.85,12318.26,5500.48,2.4,0.0,6564.63,1577.78,45007.64,0,Normal
EMP00067,Engineering,9,76.4,67883.58,21408.61,13051.93,4.9,10548.73,13313.98,4043.78,98653.49,0,Normal
EMP00068,Operations,17,97.0,26787.88,10718.5,6337.77,36.0,0.0,5635.25,1181.55,46068.26,0,Normal
EMP00343,Engineering,19,49.7,54764.35,20786.76,8000.11,1.5,5519.32,14083.29,2072.81,73684.56,0,Normal
EMP00212,Finance,14,43.1,37683.63,11432.82,9328.02,2.9,0.0,6611.61,1895.86,50961.52,0,Normal
EMP00013,Operations,19,45.3,37286.92,12681.09,4951.94,4.3,0.0,7968.01,1048.7,47406.37,0,Normal
EMP00694,Engineering,6,60.6,58621.5,23865.44,11096.14,5.7,0.0,12726.56,3875.12,80113.99,0,Normal
EMP00669,Engineering,27,44.9,52282.19,20326.47,6131.23,7.4,8382.3,9763.42,3948.14,77037.71,0,Normal
EMP00300,Engineering,3,42.4,39122.92,19413.92,7030.16,6.8,0.0,9336.37,3126.59,55598.13,0,Normal
EMP00621,Engineering,21,45.9,45581.22,20183.84,8279.91,20.9,0.0,13612.05,1616.55,67747.44,0,Normal
EMP00782,HR,4,,35174.46,14320.62,5616.27,9.7,0.0,6411.68,1146.4,50751.95,0,Normal
EMP01094,HR,10,54.6,37795.16,13819.67,6008.23,19.2,0.0,4824.42,1877.95,57723.82,0,Normal
EMP00452,Finance,27,51.2,40116.85,17767.15,7738.88,11.6,0.0,7351.15,1931.37,60703.07,0,Normal
EMP00863,HR,2,76.5,40323.86,13612.69,9273.02,14.4,3511.44,7918.29,1208.59,63037.85,0,Normal
EMP01157,Finance,23,94.7,56127.75,22451.1,8419.16,5.8,5612.78,11225.55,2806.39,-40815.4,1,net_salary_inconsistency
EMP00821,Operations,8,98.2,47923.01,21170.14,9611.68,16.2,4100.32,12898.43,1237.23,75947.8,0,Normal
EMP00595,Operations,1,89.1,44906.26,17137.59,5355.02,32.9,0.0,12336.43,1667.44,67245.78,0,Normal
EMP00480,HR,19,73.8,48435.08,16109.85,9758.34,6.7,0.0,7574.64,1266.27,68504.69,0,Normal
EMP01139,Engineering,15,44.4,31496.02,12598.41,4724.4,3.9,155622.24,6299.2,1574.8,197718.64,1,bonus_abuse
EMP00651,Engineering,3,66.6,52957.78,22077.56,11303.21,0.8,0.0,8213.19,3766.0,74756.54,0,Normal
EMP00941,Sales,5,68.5,43918.77,19822.56,6018.13,1.7,0.0,5896.75,3191.58,61371.09,0,Normal
EMP00274,Management,6,42.9,66423.03,32652.69,10178.31,1.9,0.0,6827.61,3341.73,100267.85,0,Normal
EMP00969,Finance,18,46.7,47526.58,16874.68,9886.65,1.6,2770.79,7267.74,1686.69,68817.17,0,Normal
EMP00238,Engineering,13,56.4,54553.33,21647.6,7265.73,20.1,10461.6,11184.97,3741.29,89281.89,0,Normal
EMP00440,Engineering,27,46.6,65061.89,28119.93,9147.48,5.8,0.0,14153.61,4945.02,86768.41,0,Normal
EMP00003,Operations,8,60.5,28341.16,11400.37,4915.59,4.6,0.0,3496.19,1439.54,40943.6,0,Normal
EMP00007,Engineering,11,45.8,57435.08,28496.29,8949.88,1.2,0.0,16178.74,4376.2,74972.45,0,Normal
EMP00312,Engineering,7,84.0,84277.03,41466.58,11602.87,3.3,0.0,12049.16,3207.17,124697.47,0,Normal
EMP01048,Engineering,13,40.7,50994.17,15936.34,11310.09,4.9,0.0,7258.68,2713.18,70611.28,0,Normal
EMP00586,Engineering,23,53.7,63818.53,20497.31,14159.49,3.2,0.0,8587.68,1539.63,90262.58,0,Normal
EMP00534,Finance,19,66.6,67176.62,25176.74,13533.01,0.5,7064.04,7020.02,2674.82,103570.46,0,Normal
EMP00632,Operations,21,89.9,42460.73,16635.61,9404.57,53.8,6763.67,11450.96,2724.12,82505.63,0,Normal
EMP00216,Engineering,12,80.6,59158.05,20889.69,8999.58,1.8,5129.7,6608.39,3780.59,84786.33,0,Normal
EMP00454,Management,26,68.5,79835.86,25587.65,13102.9,17.0,0.0,18986.71,2110.99,110152.55,0,Normal
EMP00028,HR,8,69.6,34283.92,15240.62,4328.98,20.3,0.0,9558.98,2459.16,48360.04,0,Normal
EMP01177,Finance,6,55.9,38862.78,15545.11,5829.42,3.9,3886.28,7772.56,1943.14,-27914.4,1,net_salary_inconsistency
EMP00804,Finance,16,70.9,64493.57,20206.67,14596.5,3.2,9784.86,11654.62,1677.77,97684.02,0,Normal
EMP00391,Management,11,75.0,68313.0,23323.1,9129.88,14.5,4855.34,15888.32,3883.66,95135.64,0,Normal
EMP01206,Management,16,86.5,0.0,17024.87,7196.21,0.0,28709.91,0.0,0.0,52930.99,1,ghost_employee
EMP00491,HR,6,40.5,44646.88,19688.12,8652.54,1.1,0.0,12749.29,1280.07,59418.6,0,Normal
EMP01040,Sales,21,86.3,41013.51,18852.22,6021.18,3.5,6783.13,9926.99,1392.0,62696.81,0,Normal
EMP00760,Operations,15,88.7,34377.3,11106.58,6524.28,2.2,0.0,4788.64,2694.28,45234.27,0,Normal
EMP00555,Operations,20,48.7,32418.56,12466.42,3744.83,12.8,4331.56,8448.57,2170.22,46232.81,0,Normal
EMP00355,Engineering,3,60.8,38168.74,17462.57,7605.42,5.4,0.0,10009.08,2986.11,52173.83,0,Normal
EMP01069,Sales,6,40.9,32345.31,11686.13,5714.35,11.5,5881.42,9202.23,1721.15,48191.06,0,Normal
EMP01208,Management,20,49.1,68947.31,27578.92,10342.1,3.5,234557.3,13789.46,3447.37,326451.13,1,bonus_abuse
EMP00257,Management,18,50.0,76567.72,35391.49,15865.83,13.1,0.0,21641.19,4523.0,111064.32,0,Normal
EMP00292,Engineering,23,83.1,55186.95,25310.31,7343.56,14.6,9143.58,9154.17,2348.55,93035.39,0,Normal
EMP00026,Operations,20,52.1,44507.15,17596.73,10092.8,43.7,0.0,9949.37,3523.16,76958.17,0,Normal
EMP00337,Operations,3,91.1,35843.0,13826.09,7283.54,10.4,6885.95,9779.62,1646.76,55906.89,0,Normal
EMP01078,Finance,14,99.2,55463.69,26203.3,11345.3,19.5,0.0,7008.51,2632.19,93511.05,0,Normal
EMP00048,HR,29,91.3,35246.63,15994.38,4621.93,7.8,0.0,10383.98,2010.51,46045.86,0,Normal
EMP00319,Engineering,10,52.6,56250.41,19657.72,5956.38,1.4,0.0,10988.56,1656.16,69958.08,0,Normal
EMP00107,Sales,5,58.7,47784.5,17052.13,11467.36,1.0,0.0,8990.7,2901.13,64860.14,0,Normal
EMP00827,Sales,18,48.4,45633.57,21032.46,6858.99,1.0,0.0,9829.96,993.56,63129.31,0,Normal
EMP00056,Management,10,96.3,118938.59,45376.09,19565.13,0.3,0.0,12635.44,5284.42,166294.46,0,Normal
EMP00542,Finance,24,49.9,52031.48,16664.36,10149.09,4.2,,13396.53,3116.09,64381.05,0,Normal
EMP00214,Engineering,18,78.5,68929.92,31806.41,16919.44,1.4,0.0,10409.62,1953.31,106197.55,0,Normal
EMP00121,Operations,9,93.4,31430.53,10980.72,6472.71,0.1,0.0,9264.1,749.91,38899.42,0,Normal
EMP00584,Sales,16,84.7,56466.11,26720.84,14079.0,2.1,7034.27,6435.58,3094.23,95882.09,0,Normal
EMP00439,Operations,4,76.6,34951.43,14614.16,7014.42,6.6,0.0,4886.79,863.18,52992.66,0,Normal
EMP00562,Engineering,2,88.0,66134.08,23642.43,10150.88,0.7,0.0,12078.66,2215.04,86067.69,0,Normal
EMP00073,Engineering,12,98.2,48292.94,18379.07,8821.86,6.2,,14156.14,3747.57,60397.19,0,Normal
EMP00715,Sales,17,49.6,27937.09,13179.4,4791.93,27.2,0.0,6951.02,1797.15,44284.21,0,Normal
EMP00772,Operations,28,88.5,43640.38,13250.3,7790.25,3.0,0.0,12207.43,2983.3,50717.59,0,Normal
EMP00523,Management,26,86.8,67956.69,28831.2,,4.0,8344.29,11135.61,5365.95,104100.07,0,Normal
EMP01084,Operations,11,88.2,38741.55,14500.71,9025.12,3.8,0.0,9613.95,925.54,53108.06,0,Normal
EMP00925,Sales,24,81.7,38136.28,13826.52,6796.14,16.8,3356.91,7734.65,778.65,59609.01,0,Normal
EMP00960,Operations,24,84.2,42174.71,18344.2,4344.87,9.0,0.0,11168.66,2008.04,55245.57,0,Normal
EMP00573,Sales,9,83.7,60505.86,25999.43,11560.87,28.6,0.0,11923.05,2318.99,100047.25,0,Normal
EMP00583,HR,21,,36259.16,15211.94,8377.42,5.1,3978.99,9870.2,1591.38,54099.57,0,Normal
EMP00459,Engineering,16,83.1,71682.49,33368.29,17215.62,3.0,0.0,16824.12,1931.16,105527.19,0,Normal
EMP01137,Operations,7,70.5,406677.04,162670.82,61001.56,29.5,61001.56,81335.41,20333.85,702153.34,1,salary_spike
EMP00326,Operations,28,85.2,26171.29,7914.74,3974.66,3.1,0.0,6525.78,938.61,31356.9,0,Normal
EMP01003,Operations,20,92.3,46139.72,19923.55,7572.45,11.2,0.0,7346.05,3214.77,67919.57,0,Normal
EMP00980,Finance,2,54.4,53158.37,24230.67,10697.27,2.7,0.0,11657.36,3638.28,74136.24,0,Normal
EMP00317,Sales,14,79.3,48830.36,19306.55,9080.31,1.6,5248.03,8969.64,1559.14,72668.93,0,Normal
EMP01067,Engineering,3,85.5,31248.4,9888.7,4011.65,4.6,0.0,4500.46,2315.01,39680.87,0,Normal
EMP00858,HR,26,61.6,37157.33,12941.9,7789.31,1.2,0.0,4049.26,1724.43,52532.87,0,Normal
EMP00702,Engineering,24,72.8,59408.39,21704.77,14032.43,7.0,10943.87,6084.25,2131.14,101772.75,0,Normal
EMP00709,Sales,1,93.1,20181.84,8288.16,2262.23,2.2,3031.37,5763.53,1354.06,27062.26,0,Normal
EMP01043,Sales,8,46.0,39670.84,13745.99,4784.1,9.0,0.0,7571.34,887.32,53089.5,0,Normal
EMP00537,Operations,23,41.7,38679.78,16798.47,5584.34,1.3,0.0,9128.78,884.03,51521.19,0,Normal
EMP00567,Sales,27,75.4,46844.66,14761.54,11413.46,4.3,0.0,11917.58,2740.44,60250.07,0,Normal
EMP00061,Sales,13,87.6,41142.34,18993.24,9221.35,9.0,0.0,12015.76,1155.57,59656.98,0,Normal
EMP00747,Sales,13,82.5,40353.93,17080.21,6355.03,0.2,0.0,4760.36,2573.85,56530.62,0,Normal
EMP00093,Operations,27,81.7,22795.8,9509.79,4595.84,4.3,0.0,5393.8,1416.21,31010.38,0,Normal
EMP00889,Engineering,19,54.2,55840.63,20865.94,6936.45,0.3,0.0,12118.77,2302.55,69378.75,0,Normal
EMP00426,HR,10,65.8,35836.18,16831.72,8398.34,5.3,0.0,7673.84,2265.54,52907.47,0,Normal
EMP00352,Operations,11,41.2,35324.73,17315.68,5615.42,8.8,0.0,6837.16,1511.69,52821.27,0,Normal
EMP00967,Operations,15,70.6,33949.94,14918.53,8139.87,26.3,0.0,7531.42,1752.03,56095.67,0,Normal
EMP00281,Operations,2,42.7,33046.75,15247.54,4082.0,6.0,3527.81,3764.99,760.2,53237.79,0,Normal
EMP00678,Sales,26,43.5,26084.05,9962.39,6288.23,1.5,0.0,6837.83,804.05,35059.6,0,Normal
EMP00431,Engineering,20,94.9,45568.13,21114.26,9152.7,0.5,5575.42,6635.28,3478.97,71509.86,0,Normal
EMP00360,Finance,28,62.1,59844.17,20830.55,13479.42,13.1,0.0,6574.16,3445.51,91484.08,0,Normal
EMP00761,Engineering,14,80.7,52834.24,22249.96,8565.55,1.9,0.0,7940.25,1233.37,75417.24,0,Normal
EMP00568,Sales,17,86.2,51652.57,25324.46,9548.58,16.8,0.0,13721.12,3565.86,77373.91,0,Normal
EMP00862,HR,14,93.4,37366.27,14999.27,8243.93,7.5,4252.41,8891.83,1310.75,57286.62,0,Normal
EMP00546,Sales,12,91.6,36087.95,17902.29,5360.13,8.7,3036.08,10014.86,761.87,54553.14,0,Normal
EMP00514,Operations,18,97.3,27533.86,12846.36,5495.03,3.8,0.0,6791.65,1829.24,38235.25,0,Normal
EMP00775,Operations,24,69.7,35542.84,14034.13,3981.36,12.0,0.0,9183.99,1623.22,46749.69,0,Normal
EMP00183,Management,20,66.9,57936.22,27696.0,11517.67,2.9,7274.11,13187.36,3659.73,89152.05,0,Normal
EMP00997,Management,25,78.5,68367.91,20944.42,13725.29,1.3,0.0,18021.57,4473.84,81375.44,0,Normal
EMP01214,Engineering,9,64.2,51716.29,20686.52,7757.44,335.7,5171.63,10343.26,2585.81,235163.67,1,impossible_overtime
EMP00111,Sales,2,79.4,41192.38,18525.41,6081.33,19.2,7195.77,7322.78,2305.03,70781.71,0,Normal
EMP00371,Engineering,20,85.7,52776.55,25865.36,5504.48,5.6,7942.5,7741.22,3385.01,83733.43,0,Normal
EMP00240,Engineering,21,64.9,55623.35,21957.98,12307.27,3.4,0.0,10589.23,3668.2,77404.16,0,Normal
EMP00733,Finance,26,85.4,51940.86,17304.08,11502.37,4.7,6597.28,14187.41,2578.3,72867.52,0,Normal
EMP01164,Sales,24,88.7,38103.41,15241.36,5715.51,8.4,230907.02,7620.68,1905.17,283442.09,1,bonus_abuse
EMP00615,Operations,3,74.9,25432.94,11309.76,4777.18,5.2,2854.84,6040.14,512.68,39061.76,0,Normal
EMP00205,Finance,11,81.9,55979.6,24379.59,10067.58,1.3,0.0,13181.0,4060.93,73867.09,0,Normal
EMP00856,Engineering,14,41.0,43305.65,14743.44,9521.77,0.4,0.0,10022.64,1567.13,56143.49,0,Normal
EMP00262,Management,2,99.3,86569.3,31947.4,20843.49,9.0,0.0,19438.98,2778.81,124446.68,0,Normal
EMP01051,Operations,28,80.2,34141.58,11245.7,7810.77,14.3,6322.64,10079.08,2576.92,51441.8,0,Normal
EMP00672,Operations,1,80.3,43709.99,17507.0,6910.16,9.5,6910.22,8724.31,3359.05,66846.93,0,Normal
EMP00340,Engineering,29,59.4,58837.38,25446.39,7482.79,6.1,0.0,13173.04,1843.51,80114.77,0,Normal
EMP00740,Sales,28,94.1,50135.41,21134.61,6007.57,0.7,0.0,12467.0,3696.22,61443.38,0,Normal
EMP00833,Engineering,18,44.3,49424.59,22556.99,7280.47,6.0,0.0,13626.66,2565.86,65849.66,0,Normal
EMP00494,Engineering,9,96.8,66211.84,32669.39,7216.53,22.7,0.0,16761.7,4519.1,98907.67,0,Normal
EMP00184,Operations,14,96.3,23285.0,8323.97,5582.19,8.2,0.0,3670.42,935.36,34375.41,0,Normal
EMP00138,Operations,11,91.8,20000.0,7550.6,3785.64,5.6,0.0,2934.44,1284.18,28167.62,0,Normal
EMP01180,HR,20,61.5,34255.72,13702.29,5138.36,1.7,3425.57,-3784.62,-884.02,61736.53,1,negative_deduction
EMP00731,Engineering,5,,60145.8,19048.83,12079.54,29.5,0.0,8661.79,3651.51,95594.94,0,Normal
EMP00655,Sales,22,64.9,42795.66,20502.08,5890.05,0.1,0.0,8046.62,2890.74,58290.55,0,Normal
