employee_id,department,years_of_service,performance_score,basic_salary,hra,other_allowances,overtime_hours,bonuses,tax_deductions,other_deductions,net_salary,is_anomaly,anomaly_type
EMP00299,Operations,6,42.9,26674.72,12611.12,5752.26,13.1,,5160.13,1107.02,42046.94,0,Normal
EMP00498,Finance,22,99.2,35339.52,13798.99,6271.59,3.2,0.0,7064.98,2369.52,47035.79,0,Normal
EMP00568,Finance,24,63.6,42708.42,14526.42,7132.17,1.0,0.0,6357.19,2823.83,55586.38,0,Normal
EMP00418,Engineering,27,61.8,60752.39,23763.08,8077.18,7.5,0.0,9007.89,2255.77,85600.64,0,Normal
EMP00310,Operations,23,80.8,35328.78,15093.25,5303.69,4.1,0.0,4617.03,2008.85,50457.79,0,Normal
EMP00698,HR,4,72.8,42537.73,14716.68,8435.7,25.3,2833.94,12011.64,2774.39,63827.44,0,Normal
EMP00501,Engineering,16,62.1,46314.26,21779.24,9442.93,12.8,0.0,6167.25,2117.94,74808.95,0,Normal
EMP00775,Finance,9,63.8,52161.16,24889.03,8688.76,16.5,4770.91,14769.46,3194.69,80614.39,0,Normal
EMP00091,Finance,21,68.0,50451.49,18844.03,9869.3,7.5,0.0,11594.8,3920.11,67197.28,0,Normal
EMP00808,Management,17,56.5,107664.81,43065.92,16149.72,6.0,10766.48,-3984.64,-545.76,188233.48,1,negative_deduction
EMP00182,Sales,23,74.0,49486.15,23163.53,7418.11,4.4,6359.75,7794.66,2051.48,78622.7,0,Normal
EMP00848,HR,26,70.4,40279.53,16111.81,6041.93,16.6,224163.77,8055.91,2013.98,282795.65,1,bonus_abuse
EMP00410,Management,10,86.6,77313.74,30840.69,18762.77,20.3,13528.51,21108.52,3451.89,130599.07,0,Normal
EMP00805,Sales,23,88.8,54699.64,21879.86,8204.95,331.5,5469.96,10939.93,2734.98,246575.72,1,impossible_overtime
EMP00159,HR,9,92.6,44322.47,14886.16,10747.97,18.7,0.0,12457.14,3351.45,61918.29,0,Normal
EMP00070,Management,28,100.0,107070.86,52469.53,18940.75,19.7,0.0,20450.79,4136.38,173668.62,0,Normal
EMP00707,Sales,7,,35991.75,13685.77,4642.83,9.3,0.0,7550.71,1978.13,47929.54,0,Normal
EMP00132,Finance,21,73.6,57244.84,23428.0,8364.7,4.4,0.0,14161.33,4040.09,73197.47,0,Normal
EMP00045,Operations,26,59.8,35932.89,12174.28,8668.68,1.2,0.0,5966.97,2127.71,49085.41,0,Normal
EMP00685,Finance,19,84.2,49044.97,17660.31,8488.64,18.3,6123.55,6175.02,3424.21,80132.52,0,Normal
EMP00071,Engineering,4,57.5,35491.09,11406.38,4128.55,15.2,,4730.96,2426.14,55303.88,0,Normal
EMP00636,Engineering,9,72.6,45216.81,19540.97,5830.36,13.5,8395.66,7786.17,2466.01,74454.37,0,Normal
EMP00814,HR,4,61.4,428461.93,171384.77,64269.29,28.1,64269.29,85692.39,21423.1,734142.73,1,salary_spike
EMP00815,Sales,22,60.5,41470.17,16588.07,6220.53,341.5,4147.02,8294.03,2073.51,190827.59,1,impossible_overtime
EMP00486,Finance,19,75.9,46604.93,16554.74,7632.37,5.2,8355.31,13848.8,2315.1,65255.44,0,Normal
EMP00406,Engineering,18,42.4,58680.9,19879.64,9083.81,1.3,0.0,11587.63,1522.32,75249.57,0,Normal
EMP00240,Sales,14,81.8,26641.6,11856.25,5733.82,3.7,,4738.8,712.77,39704.23,0,Normal
EMP00136,Engineering,22,84.7,41994.8,19231.37,7490.39,8.0,0.0,12497.41,1810.62,57558.14,0,Normal
EMP00165,HR,8,72.8,36148.02,11982.72,8759.71,3.3,1913.7,5086.28,1866.36,52969.84,0,Normal
EMP00029,Engineering,3,43.1,46726.02,15596.97,8376.68,1.3,5987.08,9525.67,2430.64,65299.91,0,Normal
EMP00458,Sales,11,93.4,39446.23,17487.87,8785.04,13.6,2099.26,10572.68,2976.69,59298.42,0,Normal
EMP00194,Engineering,27,59.1,55810.48,21948.74,12153.19,1.7,0.0,10550.27,2905.43,77346.19,0,Normal
EMP00368,Operations,22,42.5,26716.99,9043.41,3074.32,11.5,0.0,5653.57,906.83,35154.75,0,Normal
EMP00468,Sales,5,41.1,23482.71,11695.2,5293.08,30.1,3972.81,3379.81,705.16,46985.36,0,Normal
EMP00353,Engineering,14,88.2,62505.74,28970.6,13831.25,2.2,8465.95,9644.15,4650.96,100767.61,0,Normal
EMP00141,Operations,16,73.8,30777.7,10716.71,3531.43,38.3,0.0,3902.22,772.94,51401.8,0,Normal
EMP00174,Engineering,27,44.0,41037.52,19137.61,6574.08,4.3,0.0,11936.38,2547.65,53919.51,0,Normal
EMP00007,Engineering,14,71.2,63931.31,24706.9,9533.63,3.4,6908.78,10173.38,3837.95,93107.1,0,Normal
EMP00560,Sales,26,85.7,49185.93,21070.15,10521.33,21.4,0.0,6521.1,1418.83,82705.41,0,Normal
EMP00345,Operations,9,62.0,44369.29,19174.79,10687.76,2.0,3303.16,11167.96,1649.23,65549.73,0,Normal
EMP00074,Sales,14,71.2,41399.17,15978.85,8745.76,18.5,0.0,11506.57,1917.33,59880.05,0,Normal
EMP00596,Engineering,5,98.6,54701.17,19350.06,10747.34,1.8,4182.51,9561.05,1557.39,78785.72,0,Normal
EMP00300,Operations,6,41.7,27729.65,9750.87,3938.45,13.3,0.0,5928.32,1641.78,37306.41,0,Normal
EMP00421,Finance,9,61.8,52941.82,25945.59,10485.44,9.5,0.0,5630.97,2497.48,85959.53,0,Normal
EMP00146,Operations,9,,35488.78,14989.29,4149.79,10.4,0.0,4451.14,2513.08,51123.8,0,Normal
EMP00235,Engineering,1,80.0,75748.57,34645.43,16778.17,0.8,7053.13,14664.93,1929.69,118198.79,0,Normal
EMP00221,Engineering,14,62.0,56573.82,19804.55,11074.5,0.5,,14805.97,1334.07,71578.02,0,Normal
EMP00652,HR,5,84.4,45287.42,16095.06,5104.55,19.1,,7082.51,1408.94,68526.47,0,Normal
EMP00360,Management,1,69.8,74436.78,36240.37,10002.3,3.1,13351.5,19037.66,4172.22,112984.39,0,Normal
EMP00133,Operations,14,85.6,31601.27,12199.36,7098.44,19.2,0.0,9315.46,669.71,46602.13,0,Normal
EMP00423,Engineering,3,82.0,48178.28,17126.96,7810.18,4.7,7963.32,12583.59,1973.09,68644.92,0,Normal
EMP00767,Sales,20,90.6,54499.42,20499.64,5938.65,3.7,0.0,6036.37,2393.05,74398.74,0,Normal
EMP00478,Finance,19,80.4,51363.43,20545.45,5866.54,2.5,0.0,9301.28,1491.81,68186.16,0,Normal
EMP00042,Operations,13,72.4,48458.58,16474.44,8753.3,5.1,4583.64,6878.0,3082.09,70626.8,0,Normal
EMP00531,Sales,4,70.5,46033.25,13900.2,10137.27,14.9,0.0,5467.17,2569.12,68464.7,0,Normal
EMP00109,Operations,7,85.6,26329.1,10412.43,6201.19,16.3,2690.42,4649.0,1331.75,43675.81,0,Normal
EMP00785,HR,18,74.1,41446.26,12966.89,8102.78,2.3,0.0,10916.08,2067.34,50426.2,0,Normal
EMP00057,Sales,7,83.8,47102.1,19103.63,5813.14,11.6,5243.9,13994.49,1526.5,66864.13,0,Normal
EMP00631,Operations,23,42.9,30556.71,11662.23,6406.05,12.9,0.0,5809.74,1601.75,44908.95,0,Normal
EMP00437,Sales,20,60.0,38282.56,11920.69,4617.6,0.8,0.0,4598.98,2773.59,47735.4,0,Normal
EMP00713,Operations,7,74.5,34615.48,15410.28,3686.7,10.4,0.0,7260.75,1986.62,47840.1,0,Normal
EMP00025,HR,12,95.9,31265.05,10939.97,3441.53,2.5,0.0,5067.08,1467.91,39844.33,0,Normal
EMP00450,Operations,11,81.5,28569.94,13349.83,4158.67,0.6,4352.69,7590.96,1568.92,41431.96,0,Normal
EMP00397,Operations,20,98.2,29461.74,12998.38,4806.23,2.5,0.0,5693.91,1464.92,40798.03,0,Normal
EMP00779,Operations,23,78.7,46577.17,16389.32,11024.46,4.3,0.0,13782.01,2916.62,59169.96,0,Normal
EMP00052,Engineering,18,50.1,53809.59,21044.39,13127.41,14.9,0.0,14692.84,3594.68,77210.4,0,Normal
EMP00376,HR,23,86.1,42358.22,20007.2,8928.2,3.2,7013.67,8866.22,1126.54,69585.28,0,Normal
EMP00790,Engineering,17,46.8,48882.55,19576.89,9712.78,11.5,0.0,10782.86,2536.1,70123.41,0,Normal
EMP00553,Engineering,24,87.5,66133.08,23024.88,13460.65,21.5,9269.76,13303.04,2961.31,108953.97,0,Normal
EMP00265,HR,8,95.2,41454.38,15786.79,8423.48,1.6,0.0,5774.36,926.35,59585.76,0,Normal
EMP00591,Operations,12,51.7,24945.86,10169.13,6229.47,0.6,0.0,6489.48,1236.65,33758.65,0,Normal
EMP00595,Operations,24,54.6,34564.23,11749.29,6929.68,3.2,0.0,6922.78,912.43,46444.92,0,Normal
EMP00740,Management,10,86.1,104656.48,43091.53,12421.75,1.3,7161.07,30003.69,2392.29,136210.35,0,Normal
EMP00324,Engineering,17,80.2,30090.58,10866.7,6194.87,4.2,0.0,8730.05,1621.21,37985.71,0,Normal
EMP00019,Finance,25,63.2,49962.37,20588.61,6830.8,1.3,4410.05,5104.04,2979.58,74317.13,0,Normal
EMP00622,Operations,26,81.2,32747.88,10190.8,4541.19,6.9,3433.25,7976.36,1678.05,43377.09,0,Normal
EMP00449,Operations,11,48.9,31575.59,12419.07,4369.77,17.4,3195.71,5572.09,846.01,50292.81,0,Normal
EMP00084,Finance,14,42.6,32600.82,12912.15,7925.69,30.3,0.0,7703.19,1623.96,53372.18,0,Normal
EMP00062,Sales,25,42.9,29658.45,12326.6,5348.9,2.3,0.0,3961.06,908.92,43103.48,0,Normal
EMP00273,Operations,14,42.0,28829.39,12274.63,4149.98,8.5,0.0,5222.22,751.0,41578.12,0,Normal
EMP00286,Operations,17,47.2,30825.16,14822.38,5256.24,30.3,5778.72,5902.74,847.22,58688.81,0,Normal
EMP00352,Operations,6,64.9,25561.03,9531.22,4175.11,4.5,4756.34,4437.08,1024.45,39640.53,0,Normal
EMP00429,Operations,15,89.9,33366.91,10234.25,7979.55,3.3,0.0,8922.33,2298.77,41391.9,0,Normal
EMP00719,Operations,13,88.8,37150.72,13032.38,4548.21,1.9,0.0,9904.86,2215.0,43273.2,0,Normal
EMP00183,Finance,8,97.1,58624.99,22042.31,8149.69,13.6,0.0,9081.77,2805.78,84404.13,0,Normal
EMP00356,Operations,8,92.5,34750.22,12463.71,4827.54,2.6,2153.35,3915.8,960.78,50165.28,0,Normal
EMP00536,Finance,10,,37565.97,18271.93,,15.8,7399.88,7316.25,1227.18,68860.83,0,Normal
EMP00224,Finance,9,88.1,46949.33,21656.79,6471.54,1.3,0.0,13838.44,3448.48,58362.93,0,Normal
EMP00821,Management,6,41.7,28443.21,11377.28,4266.48,13.3,14221.6,1422.16,568.86,59864.06,1,duplicate_manipulation
EMP00651,Sales,18,43.4,54804.65,26226.75,6634.13,9.7,10503.75,5868.25,3117.15,94167.68,0,Normal
EMP00362,Operations,26,51.2,34686.39,10483.04,7001.08,29.1,2276.35,9179.66,2126.34,52603.74,0,Normal
EMP00413,Sales,6,91.0,39389.62,15693.88,7748.58,5.8,6471.97,5052.7,1992.79,64400.37,0,Normal
EMP00746,Sales,17,78.3,27309.81,9658.07,3786.1,5.5,3038.41,6659.89,1651.16,36889.5,0,Normal
EMP00530,Sales,28,51.4,32159.04,13138.4,5097.77,9.0,0.0,3496.33,2287.63,47324.67,0,Normal
EMP00177,Management,22,87.6,62710.33,19317.8,,21.3,5569.57,13782.27,2634.93,97725.82,0,Normal
EMP00582,Operations,11,73.1,24644.61,8866.73,4695.42,0.7,0.0,6971.27,1062.02,30335.2,0,Normal
EMP00813,Finance,13,58.2,38816.58,15526.63,5822.49,21.5,3881.66,7763.32,1940.83,-31083.59,1,net_salary_inconsistency
EMP00164,Sales,26,78.1,28118.57,12929.73,6371.87,1.5,4654.41,5807.72,1268.75,45393.53,0,Normal
EMP00249,Engineering,2,97.9,71013.0,29684.98,13749.85,0.8,0.0,13636.99,3106.61,98236.83,0,Normal
EMP00714,Operations,15,52.9,27957.08,8844.61,6161.34,4.2,0.0,5038.24,1233.23,37792.37,0,Normal
EMP00761,Operations,6,47.0,30566.28,14748.08,3887.55,1.1,0.0,8538.89,1003.34,39974.89,0,Normal
EMP00075,Finance,13,67.0,53909.84,22751.92,7569.2,1.1,0.0,7533.93,1718.75,75534.23,0,Normal
EMP00114,Engineering,8,52.4,49197.85,23363.47,,15.1,0.0,8192.25,3534.28,77160.14,0,Normal
EMP00579,Finance,22,54.7,36574.32,15993.31,6095.39,2.1,0.0,6090.62,1530.98,51761.48,0,Normal
EMP00672,HR,6,47.2,49989.75,16033.52,7425.61,5.2,0.0,7833.08,1335.81,66716.99,0,Normal
EMP00105,Sales,27,87.7,48372.19,19403.0,6347.77,10.9,4334.1,11831.92,3672.28,67895.89,0,Normal
EMP00115,Sales,7,80.2,52707.08,15823.63,5521.8,0.1,5234.15,7733.08,2855.37,68747.62,0,Normal
EMP00363,Management,1,76.3,84688.1,38453.13,19766.9,4.1,0.0,17794.9,5539.68,122828.75,0,Normal
EMP00093,Operations,22,87.4,36791.01,15336.98,9066.46,10.4,0.0,5276.68,1933.86,57571.03,0,Normal
EMP00723,Finance,15,74.9,41001.98,13247.03,4661.93,7.2,4057.62,4366.95,1161.68,60207.56,0,Normal
EMP00090,Finance,9,86.7,37146.32,13015.52,5673.26,6.0,0.0,4560.87,2382.31,50981.4,0,Normal
EMP00337,Engineering,7,45.3,29789.64,13007.33,6131.97,0.6,1794.61,6210.84,1244.96,43435.32,0,Normal
EMP00483,Finance,26,77.0,44155.51,17130.25,7896.14,0.8,0.0,6339.79,2983.53,60189.75,0,Normal
EMP00791,Finance,26,57.9,51648.23,20568.75,8049.93,4.9,,14524.57,1715.0,66399.93,0,Normal
EMP00802,Sales,10,94.3,43787.43,17514.97,6568.11,17.3,4378.74,8757.49,2189.37,6840.42,1,net_salary_inconsistency
EMP00527,Operations,16,52.2,30887.41,9373.8,3947.86,48.2,0.0,3842.53,2014.73,52309.06,0,Normal
EMP00532,Engineering,28,82.5,60049.16,23657.49,10735.22,1.5,0.0,7489.77,3288.47,84508.07,0,Normal
EMP00095,Management,11,96.9,78504.42,24527.16,16736.43,0.6,0.0,15576.88,3143.31,101489.41,0,Normal
EMP00012,Finance,22,90.7,57987.75,26587.82,6602.23,13.1,0.0,10318.89,1859.2,86121.33,0,Normal
EMP00399,Sales,25,57.0,34492.16,10657.52,5952.28,2.2,4623.27,6665.6,2170.74,47600.29,0,Normal
EMP00044,Sales,23,54.6,51980.97,17336.31,10115.27,21.1,0.0,9991.43,2501.62,77221.99,0,Normal
EMP00043,Management,18,67.5,91007.38,34578.76,18633.13,9.0,13425.1,18938.7,2975.49,143408.93,0,Normal
EMP00330,Operations,20,75.6,41633.13,19482.51,4809.75,1.9,0.0,6590.57,884.15,59192.26,0,Normal
EMP00168,Operations,4,75.9,25014.08,11092.55,5222.29,3.4,0.0,3743.37,937.16,37445.71,0,Normal
EMP00754,Management,20,66.3,106559.7,43328.94,11925.83,19.5,0.0,25776.89,6516.01,149002.02,0,Normal
EMP00753,Sales,24,80.4,53964.28,17927.13,12661.05,10.6,6188.34,8522.44,3722.25,83858.81,0,Normal
EMP00657,Engineering,25,88.4,31944.87,11839.61,7522.3,31.6,0.0,6206.12,1239.14,53325.19,0,Normal
EMP00463,Engineering,4,62.2,72336.53,24274.27,14638.56,9.0,8796.46,15194.78,4010.24,106944.19,0,Normal
EMP00179,Finance,1,90.9,57422.34,25421.18,7715.68,10.8,0.0,11227.79,3856.86,81288.56,0,Normal
EMP00645,Operations,12,48.9,24679.58,11217.13,4037.11,0.2,1271.64,4952.31,1401.23,34898.19,0,Normal
EMP00711,Finance,25,63.1,55709.19,17096.44,11881.04,22.7,5898.85,13303.22,3187.84,85950.07,0,Normal
EMP00178,HR,2,41.8,40767.23,12792.27,8533.43,0.5,5210.48,8217.41,1035.82,58241.28,0,Normal
EMP00590,Engineering,8,99.4,66905.52,29129.13,12738.47,31.0,6494.68,18355.64,1599.2,114757.38,0,Normal
EMP00688,Management,4,57.2,90407.57,44865.47,12167.07,8.3,5462.43,18206.86,2886.65,138843.87,0,Normal
EMP00597,Finance,29,41.5,57414.27,22276.31,13515.75,2.6,0.0,8310.88,4161.44,82133.48,0,Normal
EMP00258,HR,29,96.5,37104.69,14392.85,5807.4,6.1,0.0,9890.5,2114.33,47422.03,0,Normal
EMP00405,Sales,6,60.9,46553.94,21318.86,11373.54,10.5,0.0,12389.55,3182.42,68257.02,0,Normal
EMP00336,HR,14,74.2,31104.74,15222.88,5748.46,1.5,0.0,3831.48,1753.38,46928.63,0,Normal
EMP00535,HR,21,40.9,37315.8,14215.03,5952.95,2.7,0.0,9753.76,2385.02,46289.56,0,Normal
EMP00016,Operations,11,73.9,38469.22,15174.74,6747.82,5.7,0.0,5843.38,1985.65,54618.45,0,Normal
EMP00004,Management,13,69.4,106643.5,41150.37,25313.84,3.6,0.0,31823.77,2795.63,142087.53,0,Normal
EMP00759,Sales,24,54.9,42275.2,20519.3,9293.65,11.7,5839.74,6823.57,1284.95,74456.43,0,Normal
EMP00257,HR,8,96.1,34933.52,16093.02,4763.41,8.0,3096.17,6174.06,2563.31,52768.76,0,Normal
EMP00742,Engineering,24,48.6,62289.8,25624.27,10861.03,0.4,6256.01,8130.33,4962.35,92172.02,0,Normal
EMP00440,Engineering,29,44.7,70936.06,34579.9,10806.22,8.4,0.0,19849.29,2195.32,99863.78,0,Normal
EMP00383,Sales,6,71.2,42494.06,15050.73,9281.78,1.6,5404.87,10486.58,1513.35,60868.92,0,Normal
EMP00223,Engineering,4,71.8,65658.11,23627.37,6637.44,14.7,11533.36,8030.71,5087.92,103386.16,0,Normal
EMP00469,Sales,13,96.4,58684.19,22556.29,13759.84,2.0,0.0,15561.83,4288.06,76250.76,0,Normal
EMP00586,Operations,28,50.8,42321.78,13073.15,4366.54,1.6,0.0,6404.75,2042.5,51949.05,0,Normal
EMP00389,Engineering,20,72.3,55078.83,25886.88,12685.83,1.7,0.0,14546.09,3232.21,76751.06,0,Normal
EMP00325,Sales,22,43.5,32669.99,11358.61,7774.68,10.8,0.0,5691.17,1370.15,48049.8,0,Normal
EMP00514,Operations,18,45.4,41030.19,19292.74,10023.15,0.2,2950.13,10943.09,2004.72,60425.33,0,Normal
EMP00010,Sales,19,99.0,33491.15,10413.56,6550.63,1.8,0.0,7217.16,928.6,42874.74,0,Normal
EMP00250,Operations,19,79.6,36145.66,11182.79,4333.36,3.2,0.0,6644.14,1762.51,44339.53,0,Normal
EMP00023,Finance,23,95.1,47922.18,22757.66,8498.26,17.0,2702.43,5835.23,3314.53,80368.37,0,Normal
EMP00357,Management,24,41.9,51356.16,23576.41,7363.96,0.8,4164.5,6853.84,1385.96,78606.4,0,Normal
EMP00222,Operations,22,96.0,32981.68,14897.23,5182.26,4.2,0.0,8799.24,1515.63,44044.95,0,Normal
EMP00583,Sales,26,60.2,28461.11,8579.28,5636.56,3.2,0.0,3407.79,2263.35,37859.64,0,Normal
EMP00741,HR,1,45.2,43294.9,15067.46,9506.58,3.9,0.0,4799.41,2294.21,62358.29,0,Normal
EMP00845,Finance,29,83.5,59852.95,23941.18,8977.94,13.9,5985.3,-3623.92,-894.67,111075.55,1,negative_deduction
EMP00546,Sales,20,99.7,29565.16,13824.06,5539.66,5.9,2826.6,5035.54,1358.63,46996.63,0,Normal
EMP00341,Engineering,9,93.5,46895.24,23124.48,7666.08,12.7,0.0,7754.54,2402.63,73112.09,0,Normal
EMP00765,Engineering,8,62.4,71762.37,25873.41,9071.69,0.5,0.0,18033.6,3972.12,85038.14,0,Normal
EMP00204,Operations,8,47.1,33496.56,14492.8,4491.46,4.3,3206.1,9249.8,1603.97,46183.48,0,Normal
EMP00238,Management,14,72.4,86707.5,29298.38,14882.65,2.4,9771.78,14337.94,4530.56,123742.73,0,Normal
EMP00094,Operations,22,58.6,34728.46,14638.28,7156.87,8.7,3476.73,5927.34,2468.31,54437.23,0,Normal
EMP00451,Sales,26,70.0,41282.32,19589.44,7838.47,15.2,0.0,4795.08,1614.59,68183.29,0,Normal
EMP00571,Engineering,16,50.5,65956.8,31817.24,12673.56,3.3,5350.89,12578.72,1716.71,103543.6,0,Normal
EMP00543,Operations,26,79.0,28271.0,8727.77,5396.37,4.2,0.0,2908.51,1158.03,39441.77,0,Normal
EMP00285,Operations,10,78.4,31377.72,10512.58,6189.27,4.6,0.0,7912.47,1696.98,39823.28,0,Normal
EMP00185,HR,29,81.2,37909.32,16785.09,6098.07,2.8,0.0,6312.12,2582.05,52893.43,0,Normal
EMP00697,Engineering,12,69.8,55744.7,17912.03,9118.79,2.6,0.0,5728.19,1372.45,77033.66,0,Normal
EMP00446,Management,6,85.2,85280.18,30750.24,18209.65,25.2,15418.9,10817.51,2755.85,156233.05,0,Normal
EMP00154,Finance,16,98.3,50988.67,23152.28,9692.54,32.4,0.0,9413.97,3586.61,86320.72,0,Normal
EMP00076,Finance,21,96.8,47475.1,22872.09,8752.14,2.2,0.0,11934.29,2069.51,66074.7,0,Normal
EMP00793,Engineering,24,74.6,29129.31,10411.15,4024.05,1.4,0.0,3309.38,2272.98,38364.47,0,Normal
EMP00534,Finance,8,84.6,31185.13,12334.04,4085.57,3.1,5537.35,4932.12,2225.38,46890.91,0,Normal
EMP00278,Sales,8,57.1,54745.83,22813.47,10134.01,24.2,0.0,10139.79,3724.96,86249.02,0,Normal
EMP00069,Sales,15,61.8,47042.68,14909.24,6900.49,4.0,0.0,7861.28,1025.59,61729.64,0,Normal
EMP00548,Sales,9,49.4,46120.42,18570.74,9318.21,15.3,0.0,10778.53,3026.76,66819.48,0,Normal
EMP00189,Operations,21,84.5,33939.54,11743.28,7507.88,22.0,0.0,9725.25,833.07,49632.41,0,Normal
EMP00272,Operations,9,85.1,28797.06,12742.05,5158.76,4.9,0.0,5286.78,2076.96,40656.99,0,Normal
EMP00722,HR,19,77.5,37591.9,15960.02,5735.07,0.2,0.0,6707.48,2413.54,50236.45,0,Normal
EMP00539,Management,19,97.9,89080.92,41886.32,,7.4,0.0,15357.0,4745.67,137887.07,0,Normal
EMP00237,Operations,23,66.2,33514.56,11690.42,8255.4,1.2,3277.15,8389.47,1376.56,47348.54,0,Normal
EMP00089,Engineering,21,79.9,43614.59,14510.15,6770.0,3.4,3445.13,8839.86,2035.82,58854.41,0,Normal
EMP00732,Engineering,13,44.2,74231.33,36883.41,7981.28,0.2,0.0,14075.29,2235.4,102924.51,0,Normal
EMP00118,Management,1,72.0,54280.2,17306.62,6072.6,13.9,6859.9,9879.23,3062.68,78650.8,0,Normal
EMP00126,HR,27,40.6,47154.06,17754.39,5088.17,37.9,2702.57,11786.32,1772.28,75895.02,0,Normal
EMP00708,Operations,7,66.1,38333.66,15862.19,7826.92,3.8,0.0,5947.36,2703.69,54737.36,0,Normal
EMP00290,Sales,7,88.1,29340.92,11766.37,4066.47,9.5,0.0,6505.42,1724.47,39557.05,0,Normal
EMP00239,Management,11,46.5,71733.93,33949.39,15509.31,4.8,11256.6,15585.67,4658.57,115433.02,0,Normal
EMP00001,Sales,9,55.3,36160.61,15539.85,8607.63,1.8,3111.55,7896.98,1232.49,54900.38,0,Normal
EMP00852,Sales,19,48.2,51510.0,20604.0,7726.5,13.4,352349.48,10302.0,2575.5,425783.42,1,bonus_abuse
EMP00434,Engineering,22,40.9,36738.0,13549.54,8608.03,8.7,2701.48,9602.67,1251.92,53738.9,0,Normal
EMP00751,Finance,7,92.9,32779.8,10316.32,7468.39,3.1,0.0,4338.64,1626.24,45552.29,0,Normal
EMP00396,Operations,27,75.3,29526.33,10283.92,5440.25,10.5,4135.75,6347.3,1567.82,44377.63,0,Normal
EMP00515,Engineering,15,65.5,54391.28,24495.79,7676.15,2.3,0.0,6045.27,3522.29,78168.47,0,Normal
EMP00127,Engineering,6,41.9,46825.07,17323.36,9971.84,17.7,0.0,8692.41,1026.72,72171.18,0,Normal
EMP00279,Finance,6,52.5,70823.4,22405.68,8893.22,2.1,6438.08,20849.36,2684.03,86421.33,0,Normal
EMP00669,Finance,4,67.7,60580.92,19462.16,10765.27,3.3,,11398.63,3948.8,87859.75,0,Normal
EMP00117,Sales,9,48.5,25693.55,8811.08,6236.07,1.1,0.0,7146.42,1300.14,32559.1,0,Normal
EMP00229,Engineering,5,86.8,27567.97,11380.19,5882.04,19.4,2862.41,3583.96,1669.14,47453.43,0,Normal
EMP00604,Operations,16,55.5,36025.12,16079.17,7508.9,4.4,0.0,8276.16,1458.78,51364.29,0,Normal
EMP00663,Finance,10,83.0,43351.29,20821.43,9439.35,1.7,0.0,7241.82,2531.05,64530.11,0,Normal
EMP00487,Finance,6,40.8,33737.08,13005.51,7444.21,4.1,0.0,6752.93,2331.86,46398.78,0,Normal
EMP00275,Sales,10,,50167.56,20364.07,9381.52,23.9,3502.57,5052.54,1075.83,88528.02,0,Normal
EMP00319,Management,13,66.6,80167.78,36931.82,18486.17,2.6,0.0,10735.63,4659.49,122144.74,0,Normal
EMP00588,Management,11,75.9,75058.83,33510.15,10490.08,11.2,0.0,16740.76,5809.53,104389.95,0,Normal
EMP00145,Engineering,6,55.1,51869.29,22289.29,10380.83,7.5,0.0,7122.76,3689.03,77374.68,0,Normal
EMP00853,Engineering,26,63.1,50946.11,20378.44,7641.92,19.1,278177.43,10189.22,2547.31,353529.91,1,bonus_abuse
EMP00542,Engineering,12,60.1,50058.06,20336.63,6609.0,5.9,0.0,12815.28,3001.55,63955.7,0,Normal
EMP00819,Finance,15,90.6,41325.13,16530.05,6198.77,5.2,4132.51,-2372.17,-265.57,72838.8,1,negative_deduction
EMP00623,Sales,2,67.4,28107.65,11757.32,4118.72,0.2,4228.16,3615.92,1422.81,43225.82,0,Normal
EMP00370,Management,17,90.6,74331.7,34698.7,11088.07,47.6,0.0,16385.65,4401.16,132502.18,0,Normal
EMP00269,Finance,5,61.1,77683.11,29443.46,17121.48,3.4,0.0,8241.07,4891.08,113592.05,0,Normal
EMP00605,Engineering,3,69.1,58793.16,23168.5,10580.07,10.8,6338.9,13762.7,4172.44,86898.3,0,Normal
EMP00308,Operations,29,79.8,25701.67,8855.59,5719.14,5.7,4883.19,3725.8,1153.31,41653.91,0,Normal
EMP00424,HR,16,90.2,32763.12,13311.9,7292.7,3.1,0.0,5085.64,795.7,48438.56,0,Normal
EMP00311,Sales,23,98.7,60292.26,26438.37,12037.58,2.1,9004.95,7267.65,1648.73,100043.78,0,Normal
EMP00507,Finance,2,72.6,44735.5,14700.06,8025.77,7.3,0.0,5124.47,2018.48,63379.97,0,Normal
EMP00047,HR,23,40.6,38487.21,18949.46,7064.77,0.6,0.0,4572.08,2174.52,57971.33,0,Normal
EMP00350,HR,11,83.9,53226.87,17793.97,10171.46,10.0,0.0,10621.92,3791.33,71769.07,0,Normal
EMP00372,Engineering,12,79.5,39175.78,16346.98,6657.47,6.3,0.0,4174.86,1449.18,58870.01,0,Normal
EMP00559,Sales,13,60.6,39047.68,17671.64,9291.37,19.1,0.0,6982.75,2056.96,63962.96,0,Normal
EMP00262,Engineering,8,89.9,49121.83,22576.55,10643.45,0.2,0.0,8616.16,2083.08,71734.69,0,Normal
EMP00196,HR,17,69.5,37804.58,17041.83,5972.16,25.6,0.0,8382.23,877.28,60632.16,0,Normal
EMP00860,Operations,28,57.8,23679.08,9471.63,3551.86,295.5,2367.91,4735.82,1183.95,98749.16,1,impossible_overtime
EMP00721,Engineering,10,96.0,58195.86,20210.95,8749.05,8.3,0.0,11394.36,1677.09,78612.78,0,Normal
EMP00108,Engineering,17,43.1,37234.67,15275.07,6507.13,3.9,4161.59,5612.78,2865.4,56061.67,0,Normal
