employee_id,department,years_of_service,performance_score,basic_salary,hra,other_allowances,overtime_hours,bonuses,tax_deductions,other_deductions,net_salary,is_anomaly,anomaly_type
EMP01478,Operations,11,91.1,42530.48,13125.76,9513.12,5.0,0.0,9883.38,1261.87,56017.73,0,Normal
EMP01166,Operations,7,45.1,40349.93,13708.04,6190.09,1.0,0.0,6768.13,1785.72,52072.49,0,Normal
EMP00671,Engineering,15,40.6,63498.57,31460.75,7735.86,2.5,11686.74,17859.03,3317.17,94693.97,0,Normal
EMP00787,Finance,10,52.7,54148.1,23956.61,7087.03,26.2,4983.38,6215.8,1089.05,96170.4,0,Normal
EMP00479,Management,4,58.3,117125.45,38914.2,28591.72,19.2,0.0,20218.87,5502.98,179992.1,0,Normal
EMP01101,Engineering,19,52.6,60240.86,19674.78,14226.73,14.5,0.0,16599.47,3120.11,82611.78,0,Normal
EMP01406,HR,22,78.7,35143.29,13378.92,8408.24,9.9,0.0,4060.26,2419.71,53712.22,0,Normal
EMP01264,HR,26,72.3,37695.66,15157.96,5379.22,11.1,0.0,7264.04,3011.82,51879.68,0,Normal
EMP01533,Engineering,7,96.8,0.0,10041.64,7117.98,0.0,31350.13,0.0,0.0,48509.75,1,ghost_employee
EMP00940,Finance,7,64.4,58996.79,18645.19,6681.95,19.6,0.0,7254.08,3423.42,84487.09,0,Normal
EMP00901,Engineering,12,57.5,65210.78,28017.59,8994.24,1.7,0.0,9872.73,1388.1,92001.08,0,Normal
EMP00840,Finance,17,55.8,41806.07,16542.59,5846.7,1.6,0.0,9498.68,3134.96,52188.81,0,Normal
EMP00986,HR,8,89.2,48429.04,20326.28,11814.84,0.3,0.0,13456.54,1726.5,65523.33,0,Normal
EMP01622,Management,22,46.3,95564.3,38225.72,14334.65,228.2,9556.43,19112.86,4778.22,338237.89,1,impossible_overtime
EMP00241,Management,26,96.6,61155.6,28446.05,9480.33,1.1,10523.31,15769.99,3438.09,91027.88,0,Normal
EMP00833,Engineering,14,82.6,69266.96,26917.61,17151.43,21.6,0.0,19413.96,2820.01,105128.59,0,Normal
EMP01434,Finance,26,94.5,50638.25,21621.59,7429.99,2.4,3268.33,8941.87,3469.27,71686.38,0,Normal
EMP00304,Finance,6,81.0,40644.28,15843.45,8753.12,1.1,6803.76,4763.3,1064.11,66636.34,0,Normal
EMP01428,Management,11,54.2,76346.35,27448.81,11296.06,8.5,0.0,14808.17,5018.27,101348.63,0,Normal
EMP01243,Operations,4,50.4,30626.56,15045.55,3962.99,3.3,4969.09,5675.43,1032.27,48844.0,0,Normal
EMP00882,Finance,4,67.8,45497.89,14745.39,11237.68,15.9,7648.14,4939.1,1373.43,79598.6,0,Normal
EMP01674,Engineering,18,,35450.88,14180.35,5317.63,379.6,3545.09,7090.18,1772.54,175792.05,1,impossible_overtime
EMP00417,Sales,8,84.7,27463.81,8298.53,3484.46,5.6,0.0,8051.25,773.67,31863.73,0,Normal
EMP00171,Finance,1,42.6,66838.26,23479.79,12871.65,8.9,9700.67,14818.1,3990.64,99658.45,0,Normal
EMP01145,Sales,9,93.5,59961.01,20079.85,13224.64,14.5,4091.63,17506.63,2979.89,85021.56,0,Normal
EMP01081,Operations,29,78.9,35847.16,12051.04,5404.89,6.5,0.0,5979.86,1550.57,47957.1,0,Normal
EMP00744,HR,12,82.0,40587.5,16859.08,6855.05,4.3,0.0,7189.8,1234.6,57513.41,0,Normal
EMP00045,Sales,26,61.4,42439.74,16222.09,9874.53,0.4,0.0,4292.53,2516.49,61886.49,0,Normal
EMP00963,Engineering,13,99.0,54768.88,17374.13,8447.06,1.7,0.0,7281.42,2167.26,72014.27,0,Normal
EMP00716,Management,2,84.9,105122.31,36442.39,16225.0,11.6,0.0,15783.73,3172.56,150265.46,0,Normal
EMP00530,Operations,19,40.4,32928.76,15308.39,5130.52,18.1,0.0,4964.89,869.83,53120.55,0,Normal
EMP00612,Operations,23,76.2,48560.41,19908.49,9906.65,14.1,0.0,11908.04,1073.65,71812.94,0,Normal
EMP00451,Operations,22,100.0,32665.51,12146.4,4632.1,2.1,0.0,7200.14,2206.07,40680.9,0,Normal
EMP01544,Engineering,25,74.7,68207.94,27283.18,10231.19,251.4,6820.79,13641.59,3410.4,256248.7,1,impossible_overtime
EMP01521,HR,12,52.7,38082.15,15232.86,5712.32,1.5,208302.05,7616.43,1904.11,258344.37,1,bonus_abuse
EMP00434,Engineering,5,91.5,65847.22,27234.07,6852.46,6.0,0.0,9403.67,3035.49,91198.5,0,Normal
EMP00561,Operations,12,95.4,39104.85,16451.63,9678.49,4.1,4565.6,4694.23,1815.72,64793.71,0,Normal
EMP00176,Engineering,20,51.7,50954.97,23531.25,9618.13,13.1,5191.93,12184.76,2321.97,81047.46,0,Normal
EMP00908,Sales,17,75.6,40791.49,16132.35,8480.89,0.2,0.0,5883.94,2287.53,57309.74,0,Normal
EMP00917,Sales,28,84.1,47541.94,16248.23,9004.75,1.2,8977.32,11551.32,2722.61,68033.16,0,Normal
EMP00367,Management,22,49.1,113922.55,44354.94,23372.88,21.7,0.0,13911.91,6574.44,184340.14,0,Normal
EMP00665,Engineering,21,59.1,57023.86,24762.85,10367.75,8.8,0.0,16781.0,2183.79,77894.14,0,Normal
EMP01035,Engineering,7,53.0,57276.47,18595.19,11153.54,0.5,0.0,6472.77,4541.11,76279.8,0,Normal
EMP01141,Operations,8,73.9,43415.58,19403.36,7717.33,4.3,5120.86,8064.46,2305.59,67037.27,0,Normal
EMP00199,Operations,22,87.4,23168.71,9074.86,4878.63,1.3,0.0,2471.65,999.59,33933.33,0,Normal
EMP00016,Engineering,13,64.5,51631.9,19954.14,8795.81,6.0,0.0,5997.35,2811.34,74477.45,0,Normal
EMP00496,Sales,24,98.7,39341.39,16616.47,5275.25,19.2,5045.14,7308.48,3052.52,62998.7,0,Normal
EMP01281,Finance,4,91.3,69245.42,30159.47,12245.3,5.8,0.0,7315.98,4372.97,103726.46,0,Normal
EMP01266,Engineering,24,73.3,61171.06,22169.17,13056.75,7.4,0.0,9451.31,1665.26,89524.15,0,Normal
EMP00406,Operations,17,68.0,32749.38,15735.51,3908.99,16.3,3301.8,3864.21,1856.18,54979.8,0,Normal
EMP00644,Sales,17,68.2,28376.57,8834.65,4812.6,1.9,4651.57,4740.15,876.12,41564.58,0,Normal
EMP01299,Finance,21,74.3,55496.54,25856.53,7669.6,3.5,0.0,9365.85,2679.05,78798.75,0,Normal
EMP01315,HR,10,62.8,40126.73,14209.35,7584.93,22.2,0.0,6243.09,3068.62,60960.68,0,Normal
EMP00523,Management,9,,63733.37,27148.13,11834.0,1.3,,18991.17,4921.45,79579.63,0,Normal
EMP00200,Operations,15,44.5,36466.88,16227.81,3847.51,3.5,3684.66,4311.0,2434.03,54678.4,0,Normal
EMP01562,Management,29,83.8,82907.24,33162.9,12436.09,24.0,8290.72,16581.45,4145.36,13472.43,1,net_salary_inconsistency
EMP00383,Finance,19,60.5,68273.85,25976.92,11506.41,39.5,0.0,11758.12,2084.87,117196.85,0,Normal
EMP01340,Engineering,6,85.0,59080.62,22712.86,14308.05,0.3,8175.68,6056.86,1571.62,96814.89,0,Normal
EMP00755,Engineering,26,61.5,33387.31,11975.05,3848.95,19.0,0.0,7023.22,1979.53,46155.67,0,Normal
EMP01429,Finance,20,62.6,41199.58,14815.91,9484.75,10.4,0.0,6232.82,2990.64,60293.74,0,Normal
EMP00999,Management,21,45.0,103069.59,35595.55,21408.61,5.2,5186.58,26577.53,4029.67,139677.77,0,Normal
EMP01064,Sales,15,47.0,40368.98,18549.66,9441.11,8.8,0.0,5964.23,1603.28,64122.68,0,Normal
EMP01109,Finance,3,67.1,44454.02,19286.1,6373.49,4.1,0.0,5851.33,2146.02,63824.96,0,Normal
EMP00057,Engineering,11,51.9,46918.11,21228.59,8896.35,0.5,,7739.84,1361.89,74610.13,0,Normal
EMP00966,Sales,24,58.1,46924.07,15317.7,8032.46,15.8,0.0,12211.61,1814.78,63198.47,0,Normal
EMP00044,Management,14,92.1,89779.36,27658.34,16339.99,22.6,0.0,13107.8,7070.51,132621.38,0,Normal
EMP00101,Engineering,2,90.2,61699.92,24126.79,15122.08,6.2,11653.16,8014.93,2039.8,106133.53,0,Normal
EMP00275,HR,2,76.2,36830.15,12803.24,6863.29,11.3,4513.13,9332.85,1629.43,53949.22,0,Normal
EMP01175,Finance,6,60.5,59794.21,19993.15,11303.28,1.7,3927.47,13435.85,2878.55,79656.68,0,Normal
EMP00102,Finance,17,57.4,50836.06,22040.08,10536.73,0.6,9475.32,10949.17,1433.66,80791.31,0,Normal
EMP00693,HR,4,55.1,29644.54,14169.58,4187.73,18.4,0.0,3689.49,2052.92,47373.12,0,Normal
EMP00108,Operations,21,96.4,27768.74,12216.24,5722.91,27.8,0.0,6488.78,1105.71,45350.63,0,Normal
EMP00539,HR,19,67.8,41597.35,19502.61,6331.44,2.4,0.0,11144.49,2988.02,54234.83,0,Normal
EMP00498,Engineering,3,57.0,70811.17,24859.48,14462.86,0.6,0.0,12346.68,3118.66,95066.48,0,Normal
EMP00576,Management,6,40.0,50906.41,24414.35,6752.13,16.1,2956.89,10639.53,3075.01,78998.93,0,Normal
EMP00638,Engineering,19,75.2,45447.69,15033.19,7898.82,11.6,0.0,7643.54,1914.29,63764.31,0,Normal
EMP01042,Operations,19,55.4,33472.77,10996.18,7253.47,28.2,0.0,6546.45,2442.46,51582.87,0,Normal
EMP01047,Engineering,4,82.8,72809.39,31605.6,15039.75,2.3,0.0,10239.24,1618.59,109166.86,0,Normal
EMP01374,HR,8,45.6,31569.19,13393.74,7390.22,0.7,0.0,9420.49,2281.51,40858.32,0,Normal
EMP00868,Engineering,16,87.9,69867.36,33694.78,12617.44,6.3,0.0,13627.31,1500.74,105178.07,0,Normal
EMP01006,Finance,22,57.9,38833.96,14653.66,5262.32,8.0,7210.34,6974.92,1352.54,60545.37,0,Normal
EMP00129,Engineering,4,56.7,41759.6,18032.17,4604.67,27.1,6141.19,11445.56,1021.04,68680.58,0,Normal
EMP00372,Engineering,15,41.7,33778.73,15208.38,6728.77,0.0,0.0,9297.28,1868.59,44550.01,0,Normal
EMP01675,HR,2,70.2,280774.18,112309.67,42116.13,16.5,42116.13,56154.84,14038.71,450554.82,1,salary_spike
EMP01620,Sales,29,88.1,243451.16,97380.46,36517.67,5.4,36517.67,48690.23,12172.56,365328.88,1,salary_spike
EMP00845,Engineering,22,75.8,32276.62,10363.92,4044.66,4.9,0.0,8755.15,1953.01,37459.75,0,Normal
EMP01260,Finance,21,49.1,35408.81,15456.23,7719.42,8.4,0.0,10078.37,1574.85,49719.68,0,Normal
EMP01579,Sales,4,,35769.91,14307.96,5365.49,17.7,245704.17,7153.98,1788.5,298140.62,1,bonus_abuse
EMP00558,Engineering,6,51.8,57286.0,20232.59,9261.26,6.7,8141.12,11801.93,4374.87,82342.45,0,Normal
EMP00332,Operations,8,58.3,55465.59,24048.42,6077.32,3.5,8959.1,9175.02,3891.3,83304.07,0,Normal
EMP00535,Operations,20,93.6,36011.04,13909.64,,2.1,0.0,4661.8,2635.21,48251.72,0,Normal
EMP01053,Management,29,43.6,95882.0,35195.82,13692.97,0.7,0.0,14280.4,6974.41,124145.21,0,Normal
EMP00753,Finance,11,58.7,57018.56,18739.51,10410.77,9.4,3656.69,16168.21,4420.54,74261.54,0,Normal
EMP01610,HR,21,43.6,41479.57,16591.83,6221.94,2.2,208407.21,8295.91,2073.98,263186.18,1,bonus_abuse
EMP00619,Operations,14,40.7,31565.58,14629.42,6437.42,14.8,0.0,4201.6,1282.75,51527.79,0,Normal
EMP00809,HR,8,96.3,36635.64,17391.81,8927.95,0.8,2844.75,3933.89,1214.91,60926.12,0,Normal
EMP01363,Finance,29,99.8,54042.3,24235.73,11732.71,21.7,0.0,11352.08,1691.04,87961.85,0,Normal
EMP00484,Finance,14,71.4,54976.09,17245.45,11211.62,0.6,0.0,14982.9,2803.74,65955.76,0,Normal
EMP01389,Management,22,99.4,98384.9,46466.12,15746.45,2.3,0.0,25530.66,3105.54,134082.69,0,Normal
EMP00773,Engineering,7,77.8,49416.27,21397.8,5071.33,8.8,0.0,9702.39,3613.63,66646.22,0,Normal
EMP00964,Sales,3,54.7,39633.98,18345.67,7142.83,6.8,7168.59,4297.52,3077.78,67442.44,0,Normal
EMP01561,Engineering,12,75.7,28685.7,11474.28,4302.85,2.7,14342.85,1434.29,573.71,57523.79,1,duplicate_manipulation
EMP01535,Sales,14,84.3,50355.1,20142.04,7553.26,27.6,5035.51,10071.02,2517.76,8352.65,1,net_salary_inconsistency
EMP00227,Management,19,94.4,103431.34,42773.56,23284.94,3.9,0.0,11170.86,4474.4,157626.29,0,Normal
EMP00232,HR,4,96.1,33255.99,13652.66,4634.6,2.3,3374.4,8821.28,1539.94,45273.51,0,Normal
EMP00651,Engineering,14,90.0,49203.27,23480.65,10883.45,2.2,0.0,8616.96,3484.71,72480.52,0,Normal
EMP01512,Management,7,95.5,0.0,8300.15,4481.89,0.0,12836.54,0.0,0.0,25618.58,1,ghost_employee
EMP01380,Finance,17,92.6,50604.28,15726.09,9665.79,7.3,0.0,6208.41,1980.2,71270.78,0,Normal
EMP00164,HR,9,75.3,41405.51,16063.19,4893.94,14.7,0.0,4268.76,1297.69,62502.39,0,Normal
EMP00428,Operations,16,70.8,32063.78,14357.3,3311.45,3.0,2875.54,7892.22,2479.33,43138.31,0,Normal
EMP00721,Management,8,85.2,97367.33,31760.71,15971.57,8.5,0.0,17802.65,3950.79,131105.13,0,Normal
EMP00267,Finance,15,86.1,72618.28,28442.02,8346.52,8.8,0.0,11967.15,1732.07,101698.61,0,Normal
EMP00149,Engineering,20,74.8,68030.75,32009.11,8808.15,5.7,0.0,18708.14,4596.88,89178.38,0,Normal
EMP00426,HR,4,74.1,42851.74,13431.74,5469.82,2.9,0.0,7010.02,1305.32,54602.99,0,Normal
EMP01252,HR,12,54.3,48765.52,23168.39,12111.83,10.9,0.0,12699.15,2217.91,74111.91,0,Normal
EMP00600,Engineering,1,59.6,70778.97,32379.57,12449.23,1.1,9542.31,7532.58,2422.69,115924.72,0,Normal
EMP01324,Engineering,27,99.6,45800.12,22678.19,5580.48,14.6,0.0,8553.49,3098.89,68675.3,0,Normal
EMP00307,HR,5,84.8,49689.33,22107.76,5125.52,2.3,0.0,14346.64,2731.53,60915.87,0,Normal
EMP00193,Management,4,44.5,89746.33,28400.63,16488.71,11.2,,11972.91,6540.67,125545.45,0,Normal
EMP00310,Sales,10,51.1,46001.42,16386.16,10235.24,15.7,6301.97,9701.82,2998.92,72994.88,0,Normal
EMP00603,Engineering,1,53.1,55905.2,23349.95,12675.37,8.6,9081.46,7965.05,3212.32,94341.97,0,Normal
EMP00064,Sales,29,83.4,45724.19,19084.7,10876.93,7.1,7969.73,12555.39,2686.52,71457.16,0,Normal
EMP00922,HR,24,72.8,42208.45,17533.23,9410.44,2.7,0.0,9108.05,1868.61,59243.86,0,Normal
EMP01672,Sales,12,75.8,44499.53,17799.81,6674.93,5.9,142701.63,8899.91,2224.98,203012.39,1,bonus_abuse
EMP01075,Management,2,,58198.91,27636.42,9408.96,8.2,0.0,6877.23,2484.53,90356.57,0,Normal
EMP00969,Finance,20,62.7,57869.19,21769.83,12699.89,3.5,0.0,11958.1,2604.13,79675.51,0,Normal
EMP01468,Sales,20,76.5,48281.13,15988.52,8512.25,16.7,0.0,14064.91,3841.93,62434.07,0,Normal
EMP00395,Sales,28,60.6,39961.69,12946.72,5218.96,2.6,7544.36,6178.73,1160.66,59306.41,0,Normal
EMP00949,Operations,9,57.3,32371.05,15997.39,3577.33,0.5,0.0,4794.38,1618.73,45684.4,0,Normal
EMP00384,Operations,18,44.6,31343.23,14948.13,5368.04,4.2,0.0,8476.55,1326.25,43090.74,0,Normal
EMP01179,Operations,2,72.1,35056.51,13323.67,7188.41,1.5,0.0,8598.95,1162.16,46300.46,0,Normal
EMP00219,Finance,14,76.3,43338.23,16527.51,5601.19,8.8,0.0,10561.02,1429.7,57051.61,0,Normal
EMP00594,Sales,4,83.0,25524.3,7858.38,,25.0,2172.23,6990.29,2039.18,38715.21,0,Normal
EMP00287,HR,10,60.6,34299.68,15966.87,8105.84,3.1,2997.6,5953.27,1272.72,55140.83,0,Normal
EMP00480,HR,22,97.1,30527.27,13165.86,5514.17,1.7,0.0,8862.7,1120.64,39710.49,0,Normal
EMP01430,Operations,12,70.4,34491.8,12557.78,8008.57,0.0,0.0,9597.2,2453.35,43007.6,0,Normal
EMP00545,Finance,1,41.0,54508.01,16780.5,11074.14,4.3,0.0,6754.96,2897.91,74907.13,0,Normal
EMP00362,Finance,24,48.4,56403.07,17962.81,13122.26,0.8,4550.18,16275.36,3931.99,72253.99,0,Normal
EMP00707,Sales,12,49.2,51292.92,21483.95,11452.47,7.8,7454.86,6022.13,1583.09,87829.77,0,Normal
EMP01419,HR,9,99.9,39964.45,15325.53,5240.41,23.2,0.0,6328.96,1428.29,61465.41,0,Normal
EMP01676,Engineering,8,61.1,58453.98,23381.59,8768.1,9.8,219869.32,11690.8,2922.7,301229.95,1,bonus_abuse
EMP01378,HR,8,97.9,44429.18,22164.21,9377.95,2.9,0.0,12682.44,2631.46,61865.36,0,Normal
EMP01207,Finance,11,54.0,44106.18,15340.72,5527.78,1.3,0.0,5725.83,3352.58,56433.81,0,Normal
EMP01336,Finance,17,67.6,58945.26,18548.47,9453.58,11.1,0.0,15237.37,3696.71,74147.22,0,Normal
EMP01463,Engineering,16,44.0,56005.92,20277.6,9521.14,6.6,9956.48,15816.79,1236.86,82172.86,0,Normal
EMP01041,HR,16,61.8,50630.44,24798.59,8456.86,8.9,0.0,12961.01,2984.29,72165.07,0,Normal
EMP00584,Sales,7,61.4,52456.9,18190.09,6234.32,0.2,0.0,14286.89,1317.83,61374.95,0,Normal
EMP00655,Sales,19,77.3,39583.22,15131.11,8912.11,6.4,0.0,9387.99,2174.2,54439.24,0,Normal
EMP01202,Engineering,29,80.8,38767.96,13341.23,5819.34,0.5,0.0,11453.93,1835.78,44820.54,0,Normal
EMP00615,Operations,12,44.1,29060.24,13555.81,6443.93,1.7,2995.7,6413.11,901.57,45204.15,0,Normal
EMP01168,HR,19,75.3,35290.3,12749.79,4766.08,5.5,0.0,7367.86,1346.87,45911.1,0,Normal
EMP00793,HR,26,44.6,31659.87,15561.66,7737.99,3.0,5863.72,5520.6,2371.09,53821.98,0,Normal
EMP00556,Sales,4,42.0,41185.2,15652.12,,0.4,7433.35,6261.11,1351.19,62843.16,0,Normal
EMP01270,Sales,3,80.1,38993.3,19125.33,4497.87,0.4,0.0,6610.7,2763.67,53388.35,0,Normal
EMP01050,Engineering,13,68.3,54991.5,21882.7,6193.8,6.3,0.0,16378.49,2615.74,67321.71,0,Normal
EMP00923,Operations,5,82.2,23449.16,8655.0,5860.01,23.7,3350.04,4360.87,879.13,41284.32,0,Normal
EMP01617,Sales,20,88.9,0.0,11382.37,2773.59,0.0,49116.46,0.0,0.0,63272.42,1,ghost_employee
EMP00577,Engineering,25,76.5,42355.81,13419.4,5085.52,8.9,0.0,6132.25,893.75,57368.79,0,Normal
EMP01180,HR,4,67.6,33377.75,15432.98,7137.17,0.4,3718.97,3975.53,2026.44,53790.07,0,Normal
EMP01138,HR,28,67.1,47811.19,14405.17,9178.19,1.1,0.0,12179.23,1116.81,58591.56,0,Normal
EMP01215,Finance,14,54.8,62291.39,30330.22,10408.61,8.9,6943.98,13466.33,1820.45,99884.86,0,Normal
EMP00278,Finance,5,52.5,67680.8,26616.14,14548.13,18.0,0.0,17211.02,5381.68,97673.51,0,Normal
EMP01300,Operations,22,96.3,38776.02,17134.26,6721.54,2.6,0.0,8639.54,2814.41,52123.04,0,Normal
EMP01546,Operations,13,55.4,30757.34,12302.94,4613.6,230.1,,6151.47,1537.87,109409.62,1,impossible_overtime
EMP01174,Sales,11,92.5,38786.74,12317.03,8920.54,4.0,4726.4,5483.21,1483.63,59238.37,0,Normal
EMP00875,Engineering,1,67.2,67722.52,29468.27,15823.1,13.7,0.0,11138.1,2309.05,108264.85,0,Normal
EMP00237,Sales,10,70.2,29875.86,10069.78,5546.04,3.6,0.0,7568.29,1441.38,37490.32,0,Normal
EMP00737,Sales,17,98.7,39670.84,16250.33,4712.41,25.6,0.0,11504.19,1271.54,57378.85,0,Normal
EMP01396,Operations,11,56.9,39277.03,19535.58,,0.7,0.0,7156.61,1920.68,58937.66,0,Normal
EMP01619,Finance,13,68.1,278475.99,111390.4,41771.4,23.7,41771.4,55695.2,13923.8,465664.07,1,salary_spike
EMP01085,Management,9,99.8,109109.83,41898.41,13310.44,6.2,17385.05,32588.33,7318.06,148139.35,0,Normal
EMP01559,HR,25,43.5,393384.77,157353.91,,8.7,59007.72,78676.95,19669.24,602493.38,1,salary_spike
EMP01245,Operations,2,92.7,48387.62,17799.29,11926.26,3.0,0.0,5913.47,2585.87,70974.73,0,Normal
EMP00209,Engineering,16,52.3,49680.61,23742.56,12214.93,0.6,0.0,7951.15,2765.64,75200.76,0,Normal
EMP01234,Engineering,19,59.8,47199.71,16700.78,10910.67,2.6,0.0,10944.66,3603.86,61413.13,0,Normal
EMP01312,Operations,11,68.4,53910.98,26539.48,6772.41,26.7,0.0,11920.03,3952.91,84844.52,0,Normal
EMP00528,Sales,19,99.6,43810.44,16897.32,8212.96,3.9,0.0,9744.14,3448.21,57330.19,0,Normal
EMP00059,Engineering,26,72.2,44975.84,21022.78,4832.24,4.6,0.0,11245.31,2731.93,58793.2,0,Normal
EMP00974,Engineering,12,77.1,62101.77,21317.46,12078.97,6.1,11105.17,8354.64,2570.6,99229.57,0,Normal
EMP01662,Sales,3,76.4,266293.24,106517.3,39943.99,23.4,39943.99,53258.65,13314.66,444543.29,1,salary_spike
EMP00562,Engineering,26,87.0,51885.44,22409.38,7068.88,8.4,0.0,12179.71,2654.83,70615.14,0,Normal
EMP00907,Operations,11,98.0,20000.0,6605.73,2771.46,8.2,0.0,2957.95,606.94,27349.8,0,Normal
EMP01327,Engineering,29,81.8,50354.43,18571.64,10947.65,2.4,0.0,14514.76,3312.37,63179.56,0,Normal
EMP00364,HR,9,54.2,31283.93,13109.3,5933.66,13.2,0.0,5882.28,1200.16,47115.84,0,Normal
EMP00858,HR,14,46.1,23972.96,11075.15,2905.7,2.9,0.0,5140.51,1769.98,31695.08,0,Normal
EMP00355,Engineering,19,69.7,54007.83,19911.46,7830.56,11.8,0.0,6109.67,2895.69,78719.11,0,Normal
EMP00893,Operations,19,63.8,29735.07,11030.1,4926.05,10.2,5382.27,8383.61,659.95,44873.35,0,Normal
EMP01349,Management,2,91.8,55680.66,22415.64,12022.9,0.6,10906.57,12639.78,1746.15,86953.04,0,Normal
EMP01524,HR,4,85.1,27678.93,11071.57,,15.4,13839.47,1383.95,553.58,58800.43,1,duplicate_manipulation
EMP01335,Management,9,92.5,57382.88,20083.7,11791.72,45.7,0.0,9359.02,4404.72,100079.54,0,Normal
EMP01531,Management,24,72.8,0.0,14772.14,6133.41,0.0,49674.98,0.0,0.0,70580.53,1,ghost_employee
EMP00293,Operations,1,86.1,36926.03,15620.66,6318.92,1.2,0.0,8586.94,1933.22,48760.87,0,Normal
EMP00742,Sales,13,87.9,38995.62,12091.89,9110.35,2.2,4944.07,5202.8,2906.83,57836.58,0,Normal
EMP01288,Sales,1,93.5,39890.33,18741.26,4365.44,13.4,0.0,9361.4,2138.04,56508.81,0,Normal
EMP00589,Engineering,27,,57274.98,19834.04,11776.01,13.7,0.0,17021.67,2591.44,76628.18,0,Normal
EMP01019,Management,23,91.3,116424.91,55372.47,20028.29,9.3,0.0,28366.65,5443.79,168166.03,0,Normal
EMP01415,HR,16,49.5,56345.55,17672.07,12623.1,4.9,0.0,11131.78,4492.5,73604.81,0,Normal
EMP00555,Operations,12,56.3,30717.37,15031.59,3957.59,21.8,0.0,7397.27,2219.44,46367.7,0,Normal
EMP00234,HR,18,47.7,38955.75,16841.87,4128.86,7.0,0.0,11603.62,2082.56,48796.77,0,Normal
EMP00597,Finance,11,90.0,48488.07,14824.28,5343.66,24.6,5946.57,10930.55,3366.55,71488.04,0,Normal
EMP01390,HR,12,,52619.1,24899.73,9602.01,11.0,7733.97,11532.08,2866.97,85882.1,0,Normal
EMP00197,Operations,26,68.1,30630.04,9538.07,5371.16,1.6,0.0,8339.03,1858.97,35800.72,0,Normal
EMP01262,Operations,10,85.6,44356.72,17747.83,6432.17,4.6,0.0,13210.09,994.76,56244.75,0,Normal
EMP01598,Engineering,22,68.2,63550.95,25420.38,9532.64,26.3,6355.1,12710.19,3177.55,366242.14,1,net_salary_inconsistency
EMP01404,Operations,19,68.3,37043.07,13673.19,7250.58,10.2,5171.3,4587.79,1164.75,60927.84,0,Normal
EMP00082,Finance,27,55.9,47760.62,21158.91,10089.15,5.3,0.0,13651.1,3816.0,63914.69,0,Normal
EMP01572,Management,15,51.7,32272.52,12909.01,4840.88,5.6,16136.26,1613.63,645.45,65593.9,1,duplicate_manipulation
EMP01433,HR,12,62.8,37700.24,12233.71,7867.42,2.1,0.0,4491.37,2809.4,51242.82,0,Normal
EMP01290,Engineering,27,71.5,46713.51,15586.23,4898.87,11.2,8884.15,7422.44,3658.74,69906.5,0,Normal
EMP00865,Sales,26,94.5,20000.0,8806.95,4464.41,0.1,2537.77,4840.58,455.96,30531.34,0,Normal
EMP00381,Engineering,3,71.4,54669.82,23655.89,12009.36,9.1,9232.01,10653.76,1392.91,92184.43,0,Normal
EMP00112,Engineering,28,57.4,62309.66,25371.68,8156.15,1.0,0.0,15411.13,2645.68,78364.83,0,Normal
EMP01422,HR,12,96.2,40724.11,19590.73,6712.04,20.6,0.0,6454.33,1021.59,67415.8,0,Normal
EMP01673,Management,7,96.4,91325.24,36530.1,13698.79,13.0,9132.52,-2360.7,-610.66,164788.27,1,negative_deduction
EMP01601,HR,23,68.1,31192.85,12477.14,4678.93,17.9,3119.28,-2785.33,-719.41,60207.49,1,negative_deduction
EMP00544,Finance,19,66.3,62206.7,22708.07,11129.66,5.3,0.0,11180.3,4566.37,83388.66,0,Normal
EMP01466,Engineering,15,72.5,44666.95,20006.05,9271.84,4.3,0.0,13271.74,1260.18,61213.56,0,Normal
EMP00904,Finance,26,84.8,48864.56,23850.83,11572.65,3.5,5751.38,5103.02,3505.36,83034.41,0,Normal
EMP00808,Management,11,61.9,77277.08,31403.42,11369.34,11.1,6673.87,21722.42,5448.15,107594.79,0,Normal
EMP01203,Engineering,3,93.4,36731.69,12034.22,4261.73,13.7,6952.51,10016.31,2835.51,51846.06,0,Normal
EMP00311,Sales,2,53.2,52769.68,17661.97,12284.03,8.0,10142.75,11611.64,1987.35,83217.17,0,Normal
EMP00945,Engineering,16,85.2,40727.06,14474.96,5090.1,27.3,8001.32,11936.98,1561.7,65218.34,0,Normal
EMP01113,Engineering,2,89.3,46891.5,19636.1,8470.35,16.4,0.0,9076.98,2144.73,70985.81,0,Normal
EMP01395,Sales,14,96.8,34185.37,13559.5,4036.34,7.6,0.0,10130.68,711.72,43374.52,0,Normal
EMP01117,Engineering,28,43.2,63152.48,25936.37,15412.68,4.6,0.0,13036.66,3599.86,90588.46,0,Normal
EMP00452,Finance,19,82.6,32804.9,15244.78,7998.84,21.6,0.0,6265.48,2548.48,53877.55,0,Normal
EMP01285,Sales,28,49.6,37473.23,11643.94,7006.21,0.6,0.0,6966.64,1760.08,47607.45,0,Normal
EMP00591,Engineering,17,84.5,22561.21,10948.79,3497.03,6.2,0.0,4167.93,1768.7,32381.77,0,Normal
EMP01241,Operations,24,41.9,29226.1,13713.61,5084.01,1.7,4305.36,7358.73,1247.64,44188.5,0,Normal
EMP00486,Management,17,47.1,87709.53,28354.01,21867.15,21.4,17185.29,8847.68,3915.93,159949.09,0,Normal
